Season,Strata,Age Category,Race/Ethnicity,Sex,COVID,ICU,Medical Condition,Mechanical Ventilation,Death,Time Period,Time,Estimate Type,Estimate
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2021,Percent,23.3
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2022,Percent,17.8
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2022,Percent,18.7
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2022,Percent,22.7
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2021,Percent,15.1
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2022,Percent,19.2
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2022,Percent,12.9
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2022,Percent,20.1
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2021,Percent,29.4
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2022,Percent,22.4
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2022,Percent,14.3
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2022,Percent,11.5
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2021,Percent,26.2
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2021,Percent,14.7
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2021,Percent,24.3
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2021,Percent,18.2
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2021,Percent,30.8
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2021,Percent,27.3
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2021,Percent,20.7
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2020,Percent,16.1
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2021,Percent,19.9
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2020,Percent,22.2
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2021,Percent,20.2
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2021,Percent,21
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2020,Percent,24.7
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2021,Percent,14.5
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2021,Percent,25.5
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2020,Percent,21.8
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2024,Percent,10.2
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2023,Percent,17.5
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2024,Percent,19.6
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2024,Percent,20.7
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2024,Percent,14.5
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2024,Percent,12.8
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2024,Percent,17.9
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2024,Percent,18.9
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2024,Percent,25.6
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2024,Percent,11.2
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2023,Percent,16.5
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2023,Percent,18.5
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2024,Percent,23
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2023,Percent,23.5
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2024,Percent,26
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2024,Percent,21.3
1920,Mechanical ventilation,Overall,Other,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Jun-Sep 2020,Percent,12
1920,Mechanical ventilation,Overall,Non-Hispanic White,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Jun-Sep 2020,Percent,10.2
1920,Mechanical ventilation,Overall,Other,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Mar-May 2020,Percent,23.7
1920,Mechanical ventilation,Overall,Hispanic or Latino,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Mar-May 2020,Percent,21.5
1920,Mechanical ventilation,Overall,Non-Hispanic White,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Mar-May 2020,Percent,18
1920,Mechanical ventilation,Overall,Non-Hispanic Black,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Mar-May 2020,Percent,21.1
1920,Mechanical ventilation,Overall,Hispanic or Latino,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Jun-Sep 2020,Percent,13.9
1920,Mechanical ventilation,Overall,Non-Hispanic Black,Overall,Overall,Overall,Overall,Mechanical ventilation,Overall,Quarter,Jun-Sep 2020,Percent,10.7
2122,ICU Status,50-64 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,17.9
2122,ICU Status,≥65 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,16.1
2122,ICU Status,50-64 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,24.1
2122,ICU Status,0-17 years (Children),Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,21
2122,ICU Status,18-49 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,12.9
2122,ICU Status,0-17 years (Children),Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,19.7
2122,ICU Status,≥65 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,17.5
2122,ICU Status,50-64 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,27
2122,ICU Status,50-64 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,22.9
2122,ICU Status,0-17 years (Children),Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,23.6
2122,ICU Status,0-17 years (Children),Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,23.1
2122,ICU Status,≥65 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,26.4
2122,ICU Status,18-49 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,14.7
2122,ICU Status,≥65 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,13.7
2122,ICU Status,18-49 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,12.2
2122,ICU Status,18-49 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2021-22,Percent,15.6
2021,ICU Status,0-17 years (Children),Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,23.7
2021,ICU Status,18-49 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,19
2021,ICU Status,0-17 years (Children),Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,26
2021,ICU Status,18-49 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,16.4
2021,ICU Status,50-64 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,22.6
2021,ICU Status,≥65 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,32
2021,ICU Status,50-64 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,26.3
2021,ICU Status,≥65 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,18.2
2021,ICU Status,0-17 years (Children),Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,25
2021,ICU Status,≥65 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,27
2021,ICU Status,50-64 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,20.3
2021,ICU Status,50-64 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,24.1
2021,ICU Status,18-49 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,13.5
2021,ICU Status,0-17 years (Children),Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,31.4
2021,ICU Status,≥65 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,27.2
2021,ICU Status,18-49 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2020-21,Percent,17.5
1920,ICU Status,≥65 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,41.4
1920,ICU Status,50-64 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,38.5
1920,ICU Status,≥65 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,34.9
1920,ICU Status,50-64 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,37.3
1920,ICU Status,18-49 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,17.5
1920,ICU Status,50-64 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,26.3
1920,ICU Status,18-49 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,23
1920,ICU Status,0-17 years (Children),Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,28.1
1920,ICU Status,0-17 years (Children),Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,35.3
1920,ICU Status,18-49 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,22.9
1920,ICU Status,0-17 years (Children),Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,27.6
1920,ICU Status,0-17 years (Children),Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,30.2
1920,ICU Status,≥65 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,35.6
1920,ICU Status,18-49 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,22.5
1920,ICU Status,≥65 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,26.9
1920,ICU Status,50-64 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2019-20,Percent,30.6
2324,ICU Status,≥65 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,11.1
2324,ICU Status,18-49 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,14.1
2324,ICU Status,≥65 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,14.5
2324,ICU Status,≥65 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,32
2324,ICU Status,50-64 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,17.9
2324,ICU Status,18-49 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,18.4
2324,ICU Status,18-49 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,9.9
2324,ICU Status,50-64 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,20.7
2324,ICU Status,50-64 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,12.7
2324,ICU Status,≥65 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,15.7
2324,ICU Status,0-17 years (Children),Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,23.3
2324,ICU Status,0-17 years (Children),Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,20
2324,ICU Status,0-17 years (Children),Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,28.1
2324,ICU Status,18-49 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,14.3
2324,ICU Status,50-64 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,21.2
2324,ICU Status,0-17 years (Children),Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2023-24,Percent,23.3
2223,ICU Status,18-49 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,15.5
2223,ICU Status,0-17 years (Children),Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,28
2223,ICU Status,18-49 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,11
2223,ICU Status,50-64 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,27.6
2223,ICU Status,0-17 years (Children),Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,23
2223,ICU Status,18-49 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,12.5
2223,ICU Status,≥65 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,14
2223,ICU Status,50-64 years,Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,25.9
2223,ICU Status,≥65 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,16.2
2223,ICU Status,50-64 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,16.8
2223,ICU Status,50-64 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,19.7
2223,ICU Status,≥65 years,Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,12
2223,ICU Status,18-49 years,Other,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,9
2223,ICU Status,0-17 years (Children),Hispanic or Latino,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,23
2223,ICU Status,0-17 years (Children),Non-Hispanic White,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,22.2
2223,ICU Status,≥65 years,Non-Hispanic Black,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Season,2022-23,Percent,19.9
2425,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/26/2024,Counts,4
2425,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/05/2024,Counts,494
2425,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/12/2024,Counts,187
2425,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/19/2024,Counts,365
2425,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/16/2024,Counts,2
2425,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/09/2024,Counts,254
2425,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/02/2024,Counts,8
2425,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/26/2024,Counts,5
2425,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/05/2024,Counts,4
2425,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/12/2024,Counts,403
2425,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/19/2024,Counts,4
2425,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/16/2024,Counts,8
2425,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/09/2024,Counts,3
2425,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/02/2024,Counts,4
2425,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/26/2024,Counts,12
2425,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/05/2024,Counts,3
2425,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/12/2024,Counts,10
2425,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/19/2024,Counts,3
2425,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/16/2024,Counts,2
2425,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/09/2024,Counts,1
2425,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/02/2024,Counts,121
2425,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/26/2024,Counts,149
2425,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/05/2024,Counts,11
2425,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/12/2024,Counts,5
2425,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/19/2024,Counts,7
2425,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/16/2024,Counts,61
2425,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/09/2024,Counts,6
2425,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/02/2024,Counts,285
2425,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/26/2024,Counts,330
2425,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/05/2024,Counts,15
2425,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/12/2024,Counts,14
2425,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/19/2024,Counts,12
2425,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/16/2024,Counts,165
2425,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/09/2024,Counts,8
2425,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/02/2024,Counts,4
2425,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/26/2024,Counts,8
2425,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/05/2024,Counts,213
2425,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/12/2024,Counts,12
2425,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/19/2024,Counts,137
2425,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/16/2024,Counts,2
2425,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/09/2024,Counts,109
2425,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/02/2024,Counts,6
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2023,Percent,13.3
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2023,Percent,13.7
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2023,Percent,15
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2023,Percent,14.2
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2023,Percent,15.5
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2023,Percent,16.3
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2022,Percent,25.4
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2023,Percent,23.5
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2023,Percent,20.8
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2022,Percent,23.3
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2022,Percent,14.1
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Oct-Dec 2022,Percent,12
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2023,Percent,22.1
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Apr-Jun 2023,Percent,29.1
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jul-Sep 2023,Percent,14.3
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,Overall,Overall,Quarter,Jan-Mar 2023,Percent,11.4
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,November_2024,Percent,50
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,November_2024,Percent,50
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,October_2024,Percent,50.7
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,October_2024,Percent,49.3
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,September_2024,Percent,47.8
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,September_2024,Percent,52.2
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,August_2024,Percent,51
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,August_2024,Percent,49
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,July_2024,Percent,49
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,July_2024,Percent,51
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,June_2024,Percent,49.1
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,June_2024,Percent,50.9
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,May_2024,Percent,50.3
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,May_2024,Percent,49.7
2324,Sex,Overall,Overall,Female,Overall,Overall,Overall,N/A,N/A,Month,April_2024,Percent,52.1
2324,Sex,Overall,Overall,Male,Overall,Overall,Overall,N/A,N/A,Month,April_2024,Percent,47.9
